"","year","month","day","date","Brazil","Canada","China","Germany","India","Iran","Italy","Japan","Russia","Saudi Arabia","USA","World"
"1308","2018","08","17","20180817","3.5424000682316e+19","1.08132655316986e+20","66922923776771915776","4868565293210860544","16825504178925936640","11555289739008200704","2520289714459467776","3617830401083148288","1.90608932184987e+20","10949341467186116608","73446650946385788928","2997402040607462"
"1309","2018","08","18","20180818","37539638403506913280","1.04809872115967e+20","64888397785889931264","4732995956045666304","18319989488888569856","10999877922838589440","2573830805295011328","3593762884216224768","1.91572061248439e+20","10292997218887139328","75757169112879792128","3030286770655197"
"1310","2018","08","19","20180819","37997526569395683328","1.05569823865207e+20","6.0230745980664e+19","4803604465270146048","18071654881903466496","10839367383354896384","2545446327480185344","3018712455599823872","1.91323797823613e+20","11310623138159679488","75345171960672288768","2944062390682453"
"1311","2018","08","20","20180820","NaN","1.15127077917808e+20","68202646623354527744","4185559232616432128","17864184362739161088","10702136563771785216","2805369262162159104","2876733151576937984","1.86375336964361e+20","10497095288280098816","6.7756993053938e+19","3028498193861159"
"1312","2018","08","21","20180821","36550133615597907968","1.07883499412929e+20","NaN","NaN","NaN","NaN","NaN","NaN","1.71643273385372e+20","NaN","74987011364430561280","2878719582554068"
"1313","2018","08","22","20180822","3.6419124936556e+19","1.05662686570993e+20","63997928883121676288","5546455550695603200","1.5937907644914e+19","10670970210994745344","2943620141812709888","2787221118792708096","1.77373624859826e+20","10586298105943500800","76915906032909615104","2894610252436600"
"1314","2018","08","23","20180823","37809260807559168000","1.06924996462882e+20","64965224800178446336","5122823906053633024","16945721669263243264","10826047631989733376","2646854685311058944","2568138313621186048","1.75519230932322e+20","9644815946441709568","79195542433140408320","2881866641549881"
"1315","2018","08","24","20180824","37251475112099676160","1.04130201479505e+20","7.475298056112e+19","6056751481021559808","16374058650165813248","10799057856602621952","3004291677499162624","4082438441931360768","1.77350353383857e+20","10149962562737637376","7.3973383242861e+19","2861145153327908"
"1316","2018","08","25","20180825","3.8706983621838e+19","1.03273000862892e+20","64908623046717628416","4.571390208387e+18","18537400051899392000","10768864419567366144","2337846330331704832","3070250948680155648","1.7502756827496e+20","9687810826731495424","76757020247379607552","2867467755985210"
"1317","2018","08","26","20180826","35984590863636791296","1.01376973892553e+20","67467875396895432704","4126734084201248768","16898966322966761472","1.1201820159236e+19","2194665544972099584","3044635231144801280","1.72780244889083e+20","10295548512172933120","75678236230584418304","2838742894573820"
"1318","2018","08","27","20180827","37694127146836869120","1.04996132383516e+20","66334322101940748288","3474978043400464896","15930076477845053440","10467222167590522880","2509298837296824832","3635974980852080128","1.75708765174292e+20","9932816797729081344","77087876536212062208","2881649560838423"
"1319","2018","08","28","20180828","37483482961437376512","1.05062085760254e+20","61387311135084797952","4009023458215063040","16539520589793282048","10516837852295585792","2493720853406303232","3037250442039568896","1.75985306872196e+20","10710250361460113408","73916577412018257920","2845941865861974"
"1320","2018","08","29","20180829","37573976547194871808","1.02100126408863e+20","6.6376254373681e+19","5974133751390434304","1.6130549885482e+19","10535367702716760064","2602538593367646720","3156001513300666368","1.7386822261429e+20","10327688375049605120","7.005910614132e+19","2843139307539769"
"1321","2018","08","30","20180830","38406912677117681664","99242020785522311168","62777512802335514624","3588706814478254080","17820578849933461504","11004242213500811264","2532406325819954688","3640589308600853504","1.73980001007816e+20","10283167504557842432","75278306114352267264","2871179090133818"
"1322","2018","08","31","20180831","37680199703690854400","1.01144149425457e+20","62735583348431470592","4845177277715054592","16143656674999769088","10968295453292498944","2336243722573458944","3688589857106948608","1.70660401516539e+20","9839054248546723840","7.1353085976119e+19","2795668614899108"
"1323","2018","09","01","20180901","36965880590128357376","95318313898402299904","65230124925018750976","5040656791237367808","18907866810835697664","10818344678272466944","2439656926957244928","2599002194141385216","1.66751249346268e+20","9511802083194146816","68948950595826679808","2802357938202384"
"1324","2018","09","02","20180902","3.6711212320441e+19","97276870693934907392","67596962556811206656","4040157918395227136","15620133816545347584","11313822097057521664","2663827732846073856","2649666752548228096","1.64395409943599e+20","10382292139084158976","71281171792950689792","2768971383284246"
"1325","2018","09","03","20180903","36388918078451240960","93342791529201647616","66151246360929124352","6865576974295432192","16498453030420523008","10311383067434637312","2782501220957643264","3456049541174788096","1.63184235525426e+20","9919449098957053952","70204309456088637440","2781872036770678"
"1326","2018","09","04","20180904","34152904746638815232","93109432785154244608","68682958242993782784","5566766771043393536","15440285675297189888","10637721625672697856","2930369167922672640","2219802518254126848","1.60656759358889e+20","9785706323493548032","69571062631909507072","2760125007109394"
"1327","2018","09","05","20180905","35257525966896152576","91160994138582237184","69591736655524823040","5646737906843289600","14808292839748120576","10391583605452115968","2976384139553169408","4059789730036708864","1.64999994673967e+20","9078681091438561280","70349617001987801088","2761120235473622"
"1328","2018","09","06","20180906","34392079968757522432","90984076584056356864","64010814336355926016","5294950931581730816","18224089806382180352","10972018858813419520","2172592806772825600","3006141736893284352","1.67280158661596e+20","10137325947961520128","68644950529725726720","2760388006293750"
"1329","2018","09","07","20180907","37552189378744426496","88009422289573216256","73978833427859587072","4649357527210782720","15990207309860052992","9974778402257184768","2658376149635671040","2601939518148892672","1.66658914677665e+20","9632075196910387200","63726186157523582976","2711486896323847"
"1330","2018","09","08","20180908","37589883135572074496","86403731696305831936","66705529255347257344","4612387833416815616","1.6819795019459e+19","10493757719582236672","2533080684616373760","3062432134275928064","1.74533890575812e+20","9662382516092764160","60224867705351659520","2695305155012286"
"1331","2018","09","09","20180909","36723890672910925824","87456841883275902976","80818194306754854912","4873297911076526080","16914198528255389696","10986873965979691008","2562373148951134720","2976662430784103424","1.59473660447439e+20","1.0043300093493e+19","62525084140597837824","2692643648675516"
